"Geneid","SK7A-1","SK7A-2","SK7A-3","SK8A-1","SK8A-2","SK8A-3","Wi-1","Wi-2","Wi-3"
"ENSG00000172175",495,333,272,320,282,586,523,364,403
"ENSG00000288616",0,0,0,0,0,0,0,0,0
"ENSG00000275553",0,0,0,0,0,0,0,0,0
"ENSG00000288607",0,0,0,0,0,0,0,0,0
"ENSG00000288631",0,0,0,0,0,0,0,0,0
"ENSG00000166396",0,0,0,0,0,0,0,0,0
"ENSG00000197632",0,0,0,0,0,0,0,0,0
"ENSG00000221887",13,44,18,38,10,25,52,32,20
"ENSG00000283667",10,10,14,7,14,8,10,12,13
"ENSG00000166401",37,43,25,8,16,26,26,56,13
"ENSG00000237314",0,0,0,0,0,0,0,0,0
"ENSG00000179676",0,0,0,4,0,2,0,0,0
"ENSG00000267444",0,0,0,0,0,0,0,0,0
"ENSG00000267674",0,0,0,0,0,0,0,0,0
"ENSG00000167315",2207,2242,1603,1530,1414,1989,2439,1312,1384
"ENSG00000266997",0,0,0,0,0,0,0,0,0
"ENSG00000251992",0,0,0,0,0,0,0,0,0
"ENSG00000252139",0,0,0,0,0,0,0,0,0
"ENSG00000201668",0,0,0,0,0,0,0,0,0
"ENSG00000200527",0,0,0,0,0,0,0,0,0
"ENSG00000267196",0,0,0,0,0,0,0,1,0
"ENSG00000267511",0,0,0,0,0,0,0,0,0
"ENSG00000267591",0,0,0,0,0,0,0,0,0
"ENSG00000283343",0,0,0,0,0,0,0,0,0
"ENSG00000240663",0,0,0,0,4,0,0,0,0
"ENSG00000172361",1,4,6,8,11,0,3,6,6
"ENSG00000277310",0,2,0,3,0,0,0,0,2
"ENSG00000154832",1648,1630,1217,1194,970,1392,1576,821,1107
"ENSG00000167306",260,118,313,115,226,246,304,283,216
"ENSG00000101624",282,264,170,184,177,262,332,179,192
"ENSG00000267249",14,16,17,17,9,22,27,24,6
"ENSG00000266961",0,0,0,0,0,0,0,0,0
"ENSG00000260302",0,0,0,0,0,0,0,2,0
"ENSG00000201466",0,0,0,0,0,0,0,0,0
"ENSG00000128789",926,933,832,865,513,735,1177,462,656
"ENSG00000267570",0,0,0,0,0,0,2,0,0
"ENSG00000267336",0,0,0,0,0,0,4,0,0
"ENSG00000085415",1590,1147,906,897,632,1011,1555,476,617
"ENSG00000266969",84,145,68,88,47,55,109,44,31
"ENSG00000101639",815,391,827,278,679,693,811,596,594
"ENSG00000267656",0,1,0,0,0,0,0,0,0
"ENSG00000267032",0,0,0,0,0,0,0,0,0
"ENSG00000168675",31,8,18,7,15,29,55,34,27
"ENSG00000185231",0,0,0,0,0,0,0,0,0
"ENSG00000243779",0,0,0,0,0,0,0,0,0
"ENSG00000279352",0,0,0,0,0,0,0,0,0
"ENSG00000270469",3,4,0,0,0,1,5,0,2
"ENSG00000175322",344,312,392,291,377,376,169,332,192
"ENSG00000267756",0,0,0,0,0,0,0,0,0
"ENSG00000267150",8,14,25,4,1,12,4,22,8
"ENSG00000267356",37,32,32,21,26,27,21,37,15
"ENSG00000267704",0,0,0,0,0,0,0,0,0
"ENSG00000267324",0,0,0,0,6,0,0,0,0
"ENSG00000079101",14,24,32,30,17,34,15,26,26
"ENSG00000289724",0,0,0,0,0,0,0,0,0
"ENSG00000242550",1,2,0,0,0,0,0,0,0
"ENSG00000266900",0,0,0,0,0,2,0,0,2
"ENSG00000267560",3,4,2,1,0,1,2,6,5
"ENSG00000141655",443,378,154,211,116,277,305,224,275
"ENSG00000199867",0,0,0,0,0,0,0,0,0
"ENSG00000267341",0,1,0,0,0,0,0,0,0
"ENSG00000241088",0,0,0,0,0,0,0,0,0
"ENSG00000267487",0,0,0,0,0,0,0,0,0
"ENSG00000266920",0,0,1,0,2,0,0,0,0
"ENSG00000141664",291,184,221,141,171,277,261,233,203
"ENSG00000279236",0,0,0,0,0,0,0,0,0
"ENSG00000235552",994,1140,745,1198,527,923,1168,614,725
"ENSG00000278607",0,0,0,0,0,0,0,0,0
"ENSG00000227115",2,0,17,2,5,8,3,30,7
"ENSG00000267322",21,16,29,22,25,32,30,18,26
"ENSG00000266835",2,6,2,6,8,6,8,9,4
"ENSG00000287611",0,0,0,0,2,0,0,0,0
"ENSG00000283503",5,3,5,2,4,2,2,12,0
"ENSG00000267374",40,58,7,37,40,42,51,39,22
"ENSG00000289833",0,0,0,0,0,0,0,0,0
"ENSG00000267040",35,67,29,61,37,29,54,31,26
"ENSG00000263823",214,69,120,95,129,273,162,130,151
"ENSG00000289619",0,0,0,0,0,0,0,0,0
"ENSG00000265174",0,6,0,0,0,0,0,0,0
"ENSG00000265158",0,0,0,0,0,0,0,0,0
"ENSG00000273355",69,22,84,18,39,51,45,46,38
"ENSG00000261738",0,0,0,0,0,0,0,0,0
"ENSG00000260552",27,53,62,55,41,37,23,36,29
"ENSG00000267069",4,0,8,0,0,0,4,2,0
"ENSG00000263753",592,422,557,394,500,542,501,559,424
"ENSG00000267270",23,35,89,60,28,61,20,24,23
"ENSG00000265179",0,0,0,0,0,0,0,0,0
"ENSG00000283458",1,0,0,0,4,0,0,2,0
"ENSG00000260440",0,0,0,1,2,0,0,0,0
"ENSG00000257267",472,475,356,404,305,502,602,413,344
"ENSG00000265485",0,0,0,0,0,0,0,2,0
"ENSG00000272688",38,14,43,18,44,28,34,24,24
"ENSG00000267391",0,0,0,0,0,0,0,0,0
"ENSG00000289131",0,0,0,0,0,0,0,0,0
"ENSG00000266304",0,0,0,0,0,0,0,2,0
"ENSG00000274828",0,0,0,0,0,0,0,0,0
"ENSG00000289868",2,4,2,8,0,3,3,3,3
"ENSG00000265142",0,0,0,3,0,2,0,0,0
"ENSG00000266401",0,0,0,6,0,0,0,5,0
"ENSG00000289876",0,0,2,0,0,0,0,0,2
"ENSG00000262001",602,800,543,327,296,362,639,634,422
"ENSG00000287209",0,0,0,0,0,0,0,0,0
"ENSG00000267390",14,12,30,14,24,13,15,10,11
"ENSG00000265888",0,0,0,0,0,0,1,2,0
"ENSG00000278017",2,4,0,4,2,0,2,4,2
"ENSG00000176912",496,518,417,273,259,489,439,291,349
"ENSG00000263878",0,0,2,4,3,0,4,1,0
"ENSG00000270112",30,17,35,21,40,42,36,36,34
"ENSG00000289891",272,228,181,223,186,180,316,178,177
"ENSG00000266010",0,0,0,0,0,0,0,0,0
"ENSG00000263146",0,0,0,0,0,0,0,0,0
"ENSG00000263417",0,0,0,0,0,0,0,0,0
"ENSG00000263958",7,10,30,13,11,7,9,10,2
"ENSG00000285940",4,3,2,2,4,1,6,3,0
"ENSG00000177337",23,33,27,38,65,34,25,69,11
"ENSG00000289867",0,0,0,0,0,0,0,0,2
"ENSG00000267252",0,0,0,0,0,0,0,0,0
"ENSG00000267371",0,0,0,0,0,0,0,0,0
"ENSG00000236396",0,0,2,0,0,0,0,1,0
"ENSG00000267794",0,0,0,0,0,0,0,0,0
"ENSG00000267143",0,0,0,0,0,0,0,0,0
"ENSG00000267773",0,0,1,0,0,0,0,0,0
"ENSG00000283492",0,0,0,0,0,0,0,0,0
"ENSG00000260759",0,0,0,0,0,0,0,0,0
"ENSG00000267333",0,0,6,0,0,0,0,0,0
"ENSG00000286812",0,0,0,0,0,1,0,0,0
"ENSG00000267455",0,0,0,0,0,0,0,0,0
"ENSG00000255112",1722,1549,1242,1456,842,1514,1899,841,1204
"ENSG00000267165",657,560,400,534,329,545,639,341,329
"ENSG00000272703",1,0,0,0,0,0,0,0,0
"ENSG00000179981",8,3,10,8,0,4,16,2,16
"ENSG00000180011",70,49,89,51,89,51,113,69,72
"ENSG00000215512",0,0,0,0,0,0,0,0,0
"ENSG00000290522",0,0,0,0,0,0,0,0,0
"ENSG00000267382",0,0,0,0,0,0,0,0,0
"ENSG00000290562",0,0,0,0,0,0,0,0,0
"ENSG00000263006",0,0,0,0,0,0,0,0,0
"ENSG00000257513",0,0,0,0,0,0,0,0,0
"ENSG00000291183",0,0,0,0,0,0,0,0,0
"ENSG00000141644",1142,794,925,659,886,1004,1022,898,762
"ENSG00000264278",17,4,21,22,15,13,8,9,8
"ENSG00000252097",0,0,0,0,0,0,0,0,0
"ENSG00000278107",0,4,0,1,0,0,1,0,0
"ENSG00000130856",270,169,378,217,348,324,249,314,314
"ENSG00000244229",0,0,0,0,0,0,0,0,0
"ENSG00000275355",0,0,0,0,0,0,0,0,0
"ENSG00000265261",0,6,1,0,0,0,0,0,0
"ENSG00000266844",6,9,2,6,8,14,11,4,6
"ENSG00000279811",0,0,0,0,0,2,8,0,0
"ENSG00000287680",0,0,0,0,0,0,0,0,0
"ENSG00000132872",147,94,173,153,200,252,138,195,128
"ENSG00000175319",0,0,0,0,0,0,0,0,0
"ENSG00000290461",0,0,0,1,4,0,0,0,0
"ENSG00000186481",1,0,0,1,1,0,0,0,0
"ENSG00000212329",0,0,0,0,0,0,0,0,0
"ENSG00000266145",2,0,7,0,5,2,8,5,4
"ENSG00000283294",1,0,1,0,1,0,0,1,0
"ENSG00000274214",0,0,0,0,0,0,0,0,0
"ENSG00000290462",0,0,0,0,0,0,0,0,0
"ENSG00000265787",0,0,0,0,0,0,0,0,0
"ENSG00000277743",0,0,0,0,0,0,0,0,0
"ENSG00000265437",2,2,0,0,4,0,2,1,1
"ENSG00000187589",2,5,4,7,10,8,4,2,3
"ENSG00000265296",0,0,0,0,0,0,0,0,0
"ENSG00000286593",0,0,0,0,0,0,0,0,0
"ENSG00000173213",3,6,2,4,3,8,4,2,2
"ENSG00000290877",7,8,23,7,30,5,2,42,4
"ENSG00000263884",12,2,5,0,8,2,1,6,0
"ENSG00000229876",0,0,2,2,3,0,0,2,0
"ENSG00000260861",0,0,0,0,0,0,0,0,0
"ENSG00000225479",0,0,0,0,0,0,0,0,0
"ENSG00000171873",33,11,34,9,42,19,35,28,23
"ENSG00000101282",207,184,200,161,186,141,168,258,173
"ENSG00000125903",0,0,0,0,0,0,0,0,0
"ENSG00000101280",2,4,19,2,9,2,8,6,17
"ENSG00000282478",0,0,0,0,2,0,0,1,3
"ENSG00000232528",0,2,2,0,0,0,2,1,1
"ENSG00000089012",0,0,0,0,0,0,2,0,0
"ENSG00000286108",0,0,0,0,0,0,0,0,0
"ENSG00000276649",1,0,3,3,6,0,11,0,2
"ENSG00000232241",0,0,0,0,0,0,0,0,0
"ENSG00000228809",2,1,0,1,0,4,0,0,2
"ENSG00000171984",50,71,63,52,45,72,60,47,49
"ENSG00000224711",0,0,0,0,0,0,0,0,0
"ENSG00000125827",294,253,403,147,295,247,408,344,259
"ENSG00000149346",163,154,171,151,232,190,211,186,83
"ENSG00000233324",0,0,0,0,8,0,0,0,0
"ENSG00000178591",0,0,0,0,0,0,0,0,0
"ENSG00000215586",0,0,0,0,0,0,0,0,0
"ENSG00000125820",0,0,0,0,0,4,0,0,0
"ENSG00000270777",0,0,0,0,0,0,0,0,0
"ENSG00000125845",96,64,48,87,71,130,88,75,80
"ENSG00000233625",0,0,0,0,0,0,0,0,0
"ENSG00000101327",51,41,13,7,12,22,32,18,26
"ENSG00000228888",0,0,0,0,0,0,0,0,0
"ENSG00000287754",4,0,0,4,14,0,2,0,2
"ENSG00000125898",180,214,190,297,221,327,186,201,177
"ENSG00000173404",34,40,83,35,54,20,62,169,48
"ENSG00000237914",0,0,0,2,0,0,0,0,0
"ENSG00000271397",0,0,0,0,0,0,0,0,0
"ENSG00000185982",0,0,0,0,0,0,0,0,0
"ENSG00000228482",0,0,0,0,0,0,0,0,0
"ENSG00000236387",0,0,0,0,0,0,0,0,0
"ENSG00000236526",173,43,146,27,97,113,142,68,104
"ENSG00000235036",7,25,5,0,1,1,5,6,9
"ENSG00000228293",0,0,2,0,0,0,0,2,0
"ENSG00000230990",0,0,2,0,0,0,0,0,0
"ENSG00000234573",0,0,0,0,0,0,0,0,0
"ENSG00000287213",0,0,0,2,0,0,0,0,0
"ENSG00000286571",0,2,0,0,0,0,0,2,0
"ENSG00000270838",0,0,0,0,0,0,0,0,0
"ENSG00000149443",0,0,0,0,0,0,0,0,0
"ENSG00000125788",0,0,0,0,0,0,0,0,0
"ENSG00000226644",1,0,3,1,4,0,3,2,3
"ENSG00000132640",1541,983,1212,544,804,1106,1457,540,827
"ENSG00000125816",3,10,24,5,24,16,7,24,6
"ENSG00000227663",0,0,0,0,0,0,0,0,0
"ENSG00000213384",0,0,0,0,0,0,0,0,0
"ENSG00000089063",1657,1352,1262,1571,1119,1486,2031,1153,1059
"ENSG00000125851",31,36,97,35,14,63,36,22,56
"ENSG00000276768",0,1,0,0,0,0,0,0,0
"ENSG00000225280",0,0,8,2,2,4,0,6,2
"ENSG00000088876",71,58,82,62,54,77,81,43,43
"ENSG00000277315",0,0,0,0,0,0,0,0,0
"ENSG00000235698",9,11,13,5,16,8,24,20,14
"ENSG00000258197",0,0,0,0,0,0,0,0,0
"ENSG00000125815",0,0,0,0,2,0,0,0,0
"ENSG00000101230",23,21,12,10,10,31,27,15,12
"ENSG00000170367",0,0,5,0,0,0,0,0,1
"ENSG00000234282",0,0,0,0,0,0,0,0,0
"ENSG00000232271",0,0,0,0,0,0,0,0,0
"ENSG00000230908",0,0,1,0,0,0,0,0,0
"ENSG00000235208",0,0,0,0,0,0,0,0,0
"ENSG00000271426",0,0,0,0,0,0,0,0,0
"ENSG00000277087",0,0,0,0,0,0,0,0,0
"ENSG00000237256",0,0,0,0,0,0,0,0,0
"ENSG00000224961",0,0,0,0,0,0,0,0,0
"ENSG00000274863",0,0,0,0,0,0,0,0,0
"ENSG00000284776",0,0,0,0,0,0,0,0,0
"ENSG00000101463",137,126,94,118,51,171,137,72,166
"ENSG00000234435",2,0,2,0,0,0,4,0,0
"ENSG00000235544",0,0,0,0,0,0,0,0,0
"ENSG00000101323",0,0,0,0,0,0,0,0,0
"ENSG00000287561",7,5,2,2,12,2,18,3,11
"ENSG00000261249",0,0,0,0,0,0,0,0,0
"ENSG00000278816",0,0,0,0,0,2,0,0,4
"ENSG00000287241",0,0,0,0,0,0,0,1,0
"ENSG00000088930",4028,2643,2261,1410,1829,3046,4380,1756,2345
"ENSG00000286022",0,3,0,0,0,0,0,0,0
"ENSG00000223750",0,0,0,0,0,0,0,0,0
"ENSG00000204684",0,0,0,0,0,0,0,0,0
"ENSG00000233492",0,2,4,2,8,0,0,4,0
"ENSG00000125870",1608,1816,966,1387,924,1377,2068,1030,1071
"ENSG00000230440",0,0,0,0,0,0,0,0,0
"ENSG00000233048",0,1,0,0,0,0,0,2,0
"ENSG00000286087",0,0,0,0,0,0,0,0,0
"ENSG00000236168",0,0,0,0,0,0,0,0,0
"ENSG00000236811",0,0,0,1,2,0,0,0,2
"ENSG00000282949",0,0,0,0,0,0,0,0,0
"ENSG00000278041",61,87,158,64,118,94,25,164,95
"ENSG00000077984",4,0,0,0,1,1,1,0,0
"ENSG00000230725",0,0,0,0,0,0,1,0,0
"ENSG00000287569",0,9,2,18,3,5,18,10,10
"ENSG00000101474",1874,1732,2154,1233,1748,1816,1973,1736,1526
"ENSG00000125864",52,60,100,49,72,73,88,135,55
"ENSG00000282995",0,0,0,2,0,2,0,0,0
"ENSG00000233896",0,0,0,0,0,0,0,0,0
"ENSG00000274973",0,0,0,0,0,0,0,0,0
"ENSG00000282921",0,0,0,0,0,0,0,0,0
"ENSG00000149435",0,0,0,0,0,0,0,0,0
"ENSG00000175170",0,0,9,2,4,6,10,4,4
"ENSG00000167390",0,0,0,0,0,0,0,0,0
"ENSG00000170369",0,0,4,0,4,0,0,0,2
"ENSG00000270001",0,2,0,0,0,0,0,0,0
"ENSG00000228539",0,0,0,1,0,0,0,0,0
"ENSG00000226344",0,0,0,0,0,0,0,0,0
"ENSG00000286472",0,0,2,2,0,4,4,2,5
"ENSG00000273838",2,0,0,0,0,2,1,2,0
"ENSG00000125868",3139,2759,1895,2229,1841,2777,3819,2234,2080
"ENSG00000204555",0,0,0,0,0,0,0,0,0
"ENSG00000287288",0,0,0,0,0,0,0,0,0
"ENSG00000230772",0,0,1,1,0,0,0,0,0
"ENSG00000125834",1415,1204,1042,1012,766,1189,1395,747,762
"ENSG00000282911",0,0,0,0,0,0,0,0,0
"ENSG00000205611",5,2,9,0,2,2,0,0,0
"ENSG00000278383",6,4,9,0,2,21,6,10,9
"ENSG00000236550",0,0,0,0,0,0,0,0,0
"ENSG00000215397",11,12,4,11,12,20,14,10,4
"ENSG00000226263",0,0,0,0,0,0,2,0,0
"ENSG00000260202",0,0,0,0,0,0,0,0,0
"ENSG00000198646",561,344,331,300,177,363,365,213,257
"ENSG00000277901",0,2,0,1,0,0,0,0,0
"ENSG00000238129",0,0,0,1,1,0,0,0,0
"ENSG00000228593",0,0,0,0,0,0,0,0,0
"ENSG00000286270",0,0,0,0,0,0,0,0,0
"ENSG00000088782",0,0,0,0,0,0,0,0,0
"ENSG00000234265",0,0,0,0,0,0,0,0,0
"ENSG00000228234",0,0,0,0,0,0,0,0,0
"ENSG00000172296",11,11,26,4,2,8,7,4,8
"ENSG00000225069",0,0,0,0,0,0,0,0,0
"ENSG00000283069",0,0,0,0,0,0,0,0,0
"ENSG00000234878",0,0,0,0,2,0,0,0,2
"ENSG00000227693",24,18,26,8,21,12,2,48,16
"ENSG00000287211",0,0,0,0,2,0,0,2,0
"ENSG00000125804",0,3,0,0,2,0,4,0,2
"ENSG00000236985",0,0,0,0,0,0,0,0,0
"ENSG00000226405",0,0,0,0,0,0,0,0,0
"ENSG00000131069",763,634,489,372,417,576,608,232,420
"ENSG00000231015",0,0,2,0,0,0,0,0,0
"ENSG00000217809",0,0,0,0,0,0,0,0,0
"ENSG00000282894",0,0,0,0,0,0,0,0,0
"ENSG00000215547",0,0,0,0,0,0,0,0,0
"ENSG00000270299",0,8,4,3,2,0,4,4,4
"ENSG00000227195",3,0,0,0,6,0,1,3,2
"ENSG00000078804",115,83,142,136,203,214,170,167,158
"ENSG00000232595",0,0,0,0,0,0,0,0,0
"ENSG00000204662",0,0,0,0,0,0,0,0,0
"ENSG00000225056",0,0,0,0,0,0,0,0,0
"ENSG00000236542",0,0,0,0,0,2,0,0,2
"ENSG00000232333",0,4,1,0,1,4,3,0,2
"ENSG00000101384",509,290,958,438,604,766,541,801,554
"ENSG00000230495",0,0,0,1,0,0,0,0,0
"ENSG00000089057",947,547,753,370,650,809,623,621,555
"ENSG00000204556",2,0,0,2,3,8,10,1,5
"ENSG00000235044",4,0,0,0,0,2,0,0,0
"ENSG00000101435",0,0,0,0,0,0,0,0,0
"ENSG00000232900",0,0,0,0,0,0,0,0,0
"ENSG00000277508",0,0,0,0,0,0,0,0,0
"ENSG00000287889",0,0,0,0,0,0,0,0,0
"ENSG00000285100",0,0,0,0,0,0,0,0,0
"ENSG00000229042",0,0,0,0,0,0,0,0,0
"ENSG00000283020",0,0,0,0,0,0,0,0,0
"ENSG00000277581",4,3,0,0,0,2,2,0,2
"ENSG00000274825",10,13,3,15,6,20,3,0,8
"ENSG00000229892",0,0,0,0,0,0,0,0,0
"ENSG00000225956",0,0,0,0,0,0,0,0,0
"ENSG00000277550",0,0,0,0,0,2,0,0,0
"ENSG00000234862",0,0,0,0,0,0,0,0,0
"ENSG00000230324",0,0,0,0,0,0,0,0,0
"ENSG00000089123",173,180,145,84,117,157,147,154,128
"ENSG00000170191",258,199,154,135,145,228,210,120,111
"ENSG00000206249",0,0,0,0,0,0,0,4,0
"ENSG00000223410",0,0,0,0,0,0,0,1,0
"ENSG00000132792",1330,1287,821,900,829,1154,1475,851,776
"ENSG00000276638",0,0,0,0,0,0,0,0,0
"ENSG00000180205",0,0,0,0,0,0,0,0,0
"ENSG00000231081",4,1,2,2,6,3,4,3,2
"ENSG00000149639",936,532,621,627,545,820,991,423,627
"ENSG00000233277",0,0,0,0,0,0,0,0,0
"ENSG00000274173",2,4,0,2,0,0,3,0,1
"ENSG00000286483",0,0,0,0,0,0,0,0,0
"ENSG00000286803",28,22,8,16,5,12,13,8,11
"ENSG00000225759",0,0,0,0,0,0,0,0,0
"ENSG00000223651",0,0,0,0,0,0,0,0,0
"ENSG00000228503",0,0,0,0,0,0,0,0,0
"ENSG00000285144",0,0,0,0,0,0,0,0,0
"ENSG00000273828",122,58,107,55,91,118,144,67,105
"ENSG00000220540",0,0,0,0,0,0,0,0,0
"ENSG00000180305",0,0,0,0,0,2,1,4,0
"ENSG00000276223",1,2,0,0,3,0,1,0,2
"ENSG00000277708",0,0,0,0,0,4,0,0,0
"ENSG00000179935",11,6,14,6,18,12,8,10,8
"ENSG00000101445",537,233,350,137,352,284,514,451,280
"ENSG00000234967",0,0,0,0,0,0,0,0,0
"ENSG00000149633",4,4,16,4,4,4,10,4,9
"ENSG00000130684",187,219,237,170,213,283,182,213,182
"ENSG00000281460",0,0,0,0,0,0,0,0,0
"ENSG00000236874",0,0,0,0,0,0,0,0,0
"ENSG00000286063",0,0,0,0,0,8,0,3,4
"ENSG00000287983",0,0,0,0,0,0,0,0,0
"ENSG00000223864",0,3,4,1,0,0,4,4,0
"ENSG00000231119",0,2,2,0,4,0,0,0,0
"ENSG00000281365",0,0,0,0,0,0,0,0,0
"ENSG00000261431",0,0,0,4,0,0,0,4,4
"ENSG00000227599",0,0,0,0,0,0,0,0,0
"ENSG00000101452",718,529,394,385,401,541,640,426,489
"ENSG00000124191",102,82,41,48,64,67,91,84,60
"ENSG00000235408",3,6,1,8,5,2,1,7,2
"ENSG00000244558",5,4,10,8,30,13,13,24,2
"ENSG00000229976",3,5,1,2,12,7,12,11,17
"ENSG00000226769",0,0,0,0,0,0,0,0,0
"ENSG00000064655",47,36,20,37,26,32,14,39,30
"ENSG00000125899",0,0,0,0,0,0,0,0,0
"ENSG00000273451",0,2,0,0,0,0,0,0,0
"ENSG00000269931",0,0,0,0,0,0,0,1,0
"ENSG00000235292",0,0,0,0,0,1,0,4,0
"ENSG00000233415",0,0,0,0,0,0,0,1,0
"ENSG00000180083",0,0,0,0,0,0,0,0,0
"ENSG00000286117",0,0,0,0,0,0,0,0,0
"ENSG00000062598",571,435,555,462,461,674,633,437,496
"ENSG00000225321",0,0,0,0,0,0,0,0,0
"ENSG00000286083",0,0,0,0,0,0,4,0,0
"ENSG00000198959",43,20,57,37,39,41,40,59,73
"ENSG00000283005",0,0,0,0,0,0,0,0,0
"ENSG00000274261",0,0,0,0,0,0,0,0,0
"ENSG00000042062",19,11,82,61,46,101,28,146,82
"ENSG00000234075",0,0,0,0,0,0,0,0,0
"ENSG00000224357",0,0,0,0,0,0,0,0,0
"ENSG00000158480",521,514,380,366,280,389,564,279,240
"ENSG00000101447",1872,1414,1007,1106,994,1544,1957,936,1163
"ENSG00000277425",0,0,2,0,0,0,0,0,0
"ENSG00000197496",217,187,341,174,294,232,253,213,180
"ENSG00000225458",0,0,1,0,0,0,0,0,0
"ENSG00000235508",34,70,33,14,18,21,15,6,5
"ENSG00000276923",0,0,0,0,0,0,0,0,0
"ENSG00000158445",55,14,45,31,50,48,47,30,36
"ENSG00000232200",0,0,0,0,0,0,0,0,0
"ENSG00000278153",0,2,0,0,0,0,0,0,0
"ENSG00000124249",247,266,124,263,158,153,191,113,141
"ENSG00000237788",0,0,0,0,0,0,0,0,0
"ENSG00000149654",14,2,9,6,7,14,10,2,14
"ENSG00000124226",1976,1687,1821,1377,1819,1692,2224,2261,1255
"ENSG00000225170",10,1,0,0,2,0,2,0,0
"ENSG00000229222",0,0,2,0,0,0,0,2,0
"ENSG00000224530",0,0,0,0,0,0,0,0,0
"ENSG00000224565",0,0,0,0,0,0,1,0,0
"ENSG00000274469",0,0,2,4,0,0,0,0,0
"ENSG00000236028",0,0,0,0,0,0,0,0,0
"ENSG00000243810",0,0,0,0,0,2,1,2,0
"ENSG00000286250",0,0,0,0,0,0,0,0,0
"ENSG00000282935",0,0,0,0,0,0,0,0,0
"ENSG00000239783",0,0,0,0,0,0,0,0,0
"ENSG00000080189",1062,982,875,655,641,818,817,545,558
"ENSG00000271784",3,4,1,2,0,4,1,2,4
"ENSG00000223492",0,0,0,0,0,0,0,0,0
"ENSG00000235415",2,2,0,0,0,0,4,0,0
"ENSG00000198768",105,69,57,51,123,99,105,72,65
"ENSG00000088298",293,325,400,343,537,603,372,454,393
"ENSG00000228959",0,0,0,0,0,0,0,0,0
"ENSG00000229522",0,0,0,0,0,0,0,0,0
"ENSG00000282870",0,0,0,0,0,0,0,0,0
"ENSG00000230133",0,0,0,0,0,0,0,0,0
"ENSG00000288083",0,0,0,0,0,0,0,0,0
"ENSG00000279322",170,263,128,227,162,206,209,124,155
"ENSG00000124151",714,380,619,319,492,573,571,489,339
"ENSG00000267882",11,12,15,1,16,12,3,26,11
"ENSG00000124089",0,0,0,0,0,0,0,0,0
"ENSG00000238282",0,0,0,0,0,0,0,0,0
"ENSG00000101425",0,0,0,0,0,0,0,0,0
"ENSG00000234693",0,0,0,0,0,0,0,4,0
"ENSG00000286229",0,0,0,0,0,0,0,0,0
"ENSG00000235922",0,0,0,0,0,0,0,0,0
"ENSG00000237423",2,1,0,0,0,2,4,4,2
"ENSG00000275048",0,0,0,0,0,0,0,0,0
"ENSG00000124126",940,506,685,456,501,622,941,338,527
"ENSG00000287853",0,0,0,2,0,0,0,0,1
"ENSG00000215450",0,0,0,0,0,0,0,0,0
"ENSG00000234900",0,0,0,0,0,0,0,0,0
"ENSG00000124212",951,738,1049,650,938,932,1091,646,597
"ENSG00000182621",153,84,323,129,246,188,199,322,101
"ENSG00000054803",0,2,0,0,0,2,0,0,0
"ENSG00000215546",0,0,0,0,0,0,0,0,0
"ENSG00000226203",0,0,0,0,0,0,0,0,0
"ENSG00000286179",0,0,0,0,0,0,0,0,0
"ENSG00000287443",0,0,0,0,0,0,0,0,0
"ENSG00000287107",0,0,0,0,0,0,0,0,0
"ENSG00000054793",426,224,418,151,319,369,442,380,275
"ENSG00000125970",4667,4457,3216,3886,2935,3968,4868,3181,3112
"ENSG00000089101",3,1,12,0,0,4,2,2,6
"ENSG00000124216",106,141,109,118,124,118,168,94,109
"ENSG00000232286",0,0,0,0,0,0,0,0,0
"ENSG00000227705",0,0,0,0,0,0,0,0,0
"ENSG00000234069",0,0,0,0,0,0,0,0,0
"ENSG00000231265",0,0,0,0,0,0,0,0,0
"ENSG00000230437",0,0,0,0,0,0,0,0,0
"ENSG00000230636",0,0,0,0,0,0,0,0,0
"ENSG00000259723",0,2,14,2,2,8,0,2,2
"ENSG00000277938",10,4,2,5,4,1,8,4,8
"ENSG00000287886",0,0,0,0,0,0,0,0,0
"ENSG00000236151",0,0,0,0,0,0,0,0,0
"ENSG00000234948",2,0,0,3,0,0,5,6,2
"ENSG00000235594",0,0,0,0,0,0,0,0,0
"ENSG00000231703",0,0,2,0,0,0,0,0,0
"ENSG00000275358",0,0,0,0,0,0,0,0,0
"ENSG00000225344",0,0,0,0,0,0,0,0,0
"ENSG00000225563",0,0,0,1,0,0,0,0,0
"ENSG00000101194",454,400,312,474,346,337,338,813,633
"ENSG00000286444",195,131,231,94,181,192,180,189,143
"ENSG00000132825",83,72,128,60,101,101,105,74,77
"ENSG00000101132",866,1060,624,944,654,738,1083,653,759
"ENSG00000250090",0,0,0,1,6,2,0,0,0
"ENSG00000277829",0,0,0,0,0,2,0,0,0
"ENSG00000288086",4,0,2,4,4,8,1,2,1
"ENSG00000101182",6091,6981,3662,5105,4102,5086,6690,4451,4376
"ENSG00000124215",14,16,19,19,27,32,32,19,29
"ENSG00000234821",0,0,0,0,0,0,0,0,0
"ENSG00000226262",0,0,0,0,0,0,0,0,0
"ENSG00000238151",3,0,0,0,2,0,0,0,0
"ENSG00000197586",975,953,902,776,936,1406,1058,870,973
"ENSG00000204658",0,0,1,0,0,0,0,0,4
"ENSG00000130701",18,18,9,21,10,40,6,8,19
"ENSG00000228386",0,0,2,0,0,0,0,0,0
