Geneid,SK7A-SGN-1,SK7A-SGN-2,SK7A-SGN-3,SK7AC48-SGN-1,SK7AC48-SGN-2,SK7AC48-SGN-3,SK8A-SGN-1,SK8A-SGN-2,SK8A-SGN-3
ENSG00000271983,3,0,4,4,0,1,0,2,0
ENSG00000103888,574,1870,4288,926,2057,905,825,1867,1415
ENSG00000166073,247,1680,1347,1463,865,1006,642,974,1435
ENSG00000117971,503,464,431,273,707,401,855,627,599
ENSG00000140557,633,6460,906,3279,2042,2103,2714,6258,6123
ENSG00000246863,0,2,0,0,0,0,0,0,0
ENSG00000103569,0,0,1,2,2,2,4,1,3
ENSG00000259420,5,4,0,3,4,2,7,2,2
ENSG00000169609,1065,1046,586,793,651,678,644,868,970
ENSG00000213307,0,0,0,0,0,0,0,1,0
ENSG00000259594,4,27,0,3,8,16,2,11,10
ENSG00000259564,11,53,13,16,23,21,2,22,45
ENSG00000259544,112,151,102,61,100,54,40,79,119
ENSG00000279683,0,0,0,0,0,0,0,0,1
ENSG00000196547,1255,3760,2017,2612,2431,2552,2392,3735,4524
ENSG00000259762,0,4,0,3,5,7,5,4,3
ENSG00000103942,1015,1714,888,800,1495,938,1351,1161,1584
ENSG00000245534,4,24,17,14,12,4,7,18,14
ENSG00000260351,0,8,0,18,5,4,8,24,29
ENSG00000073417,1048,1007,1112,961,1029,963,455,753,987
ENSG00000259575,0,0,0,1,0,0,0,0,0
ENSG00000259419,3,12,2,0,1,0,0,0,0
ENSG00000259532,0,0,0,0,0,0,0,0,0
ENSG00000258726,0,0,0,0,0,0,0,0,0
ENSG00000258954,0,0,0,0,0,0,0,0,0
ENSG00000259700,11,5,2,2,10,2,2,0,0
ENSG00000286897,0,0,4,6,0,4,4,0,0
ENSG00000260235,72,50,41,24,33,42,14,38,43
ENSG00000259560,0,0,0,0,3,0,0,0,0
ENSG00000259175,32,197,39,24,76,64,33,92,203
ENSG00000169330,264,691,264,403,632,433,308,1083,888
ENSG00000274667,2,4,6,4,0,6,0,2,0
ENSG00000259665,0,4,0,8,3,0,2,0,0
ENSG00000258765,0,0,0,0,0,0,0,0,0
ENSG00000259229,0,0,0,0,0,0,0,0,0
ENSG00000181991,1270,1346,832,1149,869,1068,1326,1325,1233
ENSG00000259805,0,0,0,0,0,0,0,0,0
ENSG00000274281,0,0,0,0,0,0,0,0,0
ENSG00000166831,1987,160,391,395,485,351,299,166,269
ENSG00000259170,0,0,4,0,0,0,0,0,2
ENSG00000259626,0,0,0,0,0,0,0,0,0
ENSG00000259609,0,6,1,3,0,3,1,3,8
ENSG00000261762,206,109,136,102,228,87,252,216,108
ENSG00000277135,6,41,2,12,7,10,22,9,18
ENSG00000258489,0,0,0,0,0,0,0,0,0
ENSG00000166173,370,1228,1375,1053,1155,1100,1086,1906,1528
ENSG00000258540,0,0,0,0,0,0,0,0,0
ENSG00000069667,240,407,265,199,313,205,192,218,232
ENSG00000261554,0,0,0,0,0,0,0,0,0
ENSG00000259284,0,0,0,0,0,0,0,0,0
ENSG00000140319,8348,8036,6573,8504,5578,6315,6453,7024,6777
ENSG00000287813,0,6,0,0,2,0,0,0,4
ENSG00000074603,898,1189,799,589,770,696,307,836,865
ENSG00000275016,0,0,0,0,0,0,0,0,2
ENSG00000287108,2,0,0,2,0,2,0,0,7
ENSG00000270986,0,0,0,0,0,0,0,0,0
ENSG00000255302,6063,7257,6095,6603,5478,5034,4066,4696,6449
ENSG00000273512,0,1,0,0,1,0,0,0,0
ENSG00000279192,0,0,0,0,0,0,0,0,0
ENSG00000156218,96,236,6749,140,647,158,127,63,128
ENSG00000140287,20,4,0,17,4,8,0,4,22
ENSG00000259173,0,0,0,0,0,0,0,0,0
ENSG00000258925,0,0,0,0,0,0,0,0,0
ENSG00000259407,418,407,313,465,379,331,608,535,449
ENSG00000287321,0,0,0,0,0,0,0,0,0
ENSG00000140450,1276,1504,1234,1247,998,987,311,520,748
ENSG00000258739,0,10,0,0,0,2,6,0,8
ENSG00000259416,2,12,2,0,6,2,3,2,15
ENSG00000259057,0,0,0,0,0,0,0,0,0
ENSG00000285663,0,0,2,0,0,0,0,0,0
ENSG00000258631,0,0,0,4,0,0,1,2,0
ENSG00000270017,11,7,1,9,6,0,6,9,2
ENSG00000270919,35,328,54,64,175,137,90,242,296
ENSG00000169612,1027,803,593,698,567,644,539,737,759
ENSG00000273771,6,13,6,19,2,16,14,30,20
ENSG00000259744,0,8,2,2,2,0,0,4,4
ENSG00000259702,8,0,0,4,0,0,0,0,0
ENSG00000259250,14,4,6,27,11,4,16,2,6
ENSG00000259208,0,0,0,0,0,0,0,0,0
ENSG00000249487,4,9,0,2,0,16,10,10,14
ENSG00000272639,0,0,0,0,0,0,0,0,0
ENSG00000183655,481,1146,408,1028,737,847,1298,1416,1547
ENSG00000259666,0,9,0,5,4,2,7,0,10
ENSG00000259579,0,0,0,0,0,0,0,0,2
ENSG00000259763,0,1,0,2,0,0,0,0,0
ENSG00000176463,252,1240,1670,1327,725,875,723,749,1247
ENSG00000278022,0,0,2,0,0,2,0,0,0
ENSG00000181026,4279,775,1068,1036,1007,905,819,572,655
ENSG00000260608,3,10,0,5,0,2,2,3,2
ENSG00000182625,0,0,0,0,0,0,0,0,0
ENSG00000259602,0,2,0,0,0,0,0,0,0
ENSG00000250825,0,0,0,0,0,0,0,0,0
ENSG00000259478,0,0,0,0,1,0,0,0,0
ENSG00000259724,0,0,0,0,0,0,0,0,0
ENSG00000261665,0,0,0,0,0,0,0,0,0
ENSG00000259495,35,213,87,134,134,120,108,225,335
ENSG00000185787,9308,10447,8299,7585,6416,5829,5799,9901,10315
ENSG00000173867,0,2,0,0,0,0,0,0,0
ENSG00000137845,4236,2313,2685,1579,2447,1365,781,1462,1851
ENSG00000232386,0,0,0,0,0,0,0,0,0
ENSG00000277654,24,22,7,10,25,21,10,9,5
ENSG00000258754,4,4,2,1,2,6,0,4,2
ENSG00000140600,130,386,253,119,121,130,212,395,606
ENSG00000259376,3,2,2,9,3,3,14,13,12
ENSG00000259582,0,0,0,0,0,0,0,2,0
ENSG00000259754,4,0,0,0,0,0,0,0,4
ENSG00000275454,1571,1028,748,952,818,866,1315,975,972
ENSG00000279588,0,2,0,0,0,2,0,0,0
ENSG00000278146,0,0,0,0,0,0,0,0,2
ENSG00000260674,0,0,0,0,0,0,0,0,0
ENSG00000259494,120,111,51,75,66,77,80,73,108
ENSG00000280291,0,0,0,0,0,0,0,0,0
ENSG00000259755,25,13,11,15,12,25,16,10,20
ENSG00000259199,0,0,0,0,0,0,0,0,0
ENSG00000272808,4,0,0,1,0,4,2,4,0
ENSG00000242295,0,0,0,0,0,0,0,0,0
ENSG00000259527,16,24,0,2,7,5,0,8,4
ENSG00000154237,196,72,93,75,118,87,54,41,105
ENSG00000259542,0,2,0,6,0,2,0,0,0
ENSG00000259500,0,0,0,0,0,0,0,0,0
ENSG00000283597,8,3,0,0,0,0,4,2,2
ENSG00000260661,0,1,2,0,1,6,0,3,1
ENSG00000287267,0,1,0,0,0,0,0,0,0
ENSG00000258895,0,0,0,2,0,0,0,0,0
ENSG00000258627,0,0,0,0,0,0,0,0,0
ENSG00000259266,0,0,0,0,0,0,0,0,0
ENSG00000259614,4,0,0,0,4,0,0,0,0
ENSG00000259041,0,0,0,0,0,0,0,0,0
ENSG00000287892,0,3,0,0,3,4,6,0,0
ENSG00000168904,373,545,236,409,329,357,425,574,645
ENSG00000259604,0,0,0,0,0,0,0,0,0
ENSG00000280048,0,0,0,0,0,0,0,0,0
ENSG00000259359,0,2,0,6,0,12,1,0,0
ENSG00000259257,0,0,0,0,0,0,0,0,0
ENSG00000275443,2,0,0,0,0,0,0,0,4
ENSG00000259281,0,1,0,2,0,0,0,0,0
ENSG00000183643,0,0,0,0,0,2,0,2,0
ENSG00000259611,0,0,0,0,0,0,0,0,0
ENSG00000259485,28,2,0,3,9,14,0,0,0
ENSG00000274312,2,0,0,0,0,0,0,0,0
ENSG00000259312,0,0,0,0,0,0,0,0,0
ENSG00000140443,6095,5629,4160,3626,5322,3442,2470,3259,4754
ENSG00000259586,0,0,0,0,0,0,0,0,0
ENSG00000279945,297,374,250,298,227,286,393,383,286
ENSG00000259870,0,0,0,0,0,0,0,0,0
ENSG00000259367,1,31,10,1,17,8,0,17,26
ENSG00000259123,0,0,0,0,0,0,1,0,0
ENSG00000128923,1183,1174,851,612,1005,648,285,1084,1091
ENSG00000185551,2204,2505,2509,1280,2277,2739,1400,2648,3103
ENSG00000258831,0,0,0,0,0,0,0,0,0
ENSG00000279091,2,0,0,0,0,2,0,0,0
ENSG00000259403,0,0,0,0,0,0,0,0,0
ENSG00000273792,0,0,4,0,2,0,0,0,0
ENSG00000259507,0,0,0,0,0,0,0,0,0
ENSG00000259276,0,0,0,0,0,0,0,0,0
ENSG00000259590,0,0,0,2,0,0,0,0,0
ENSG00000103995,349,78,88,126,141,82,38,85,99
ENSG00000157470,74,124,45,42,61,79,99,188,310
ENSG00000259402,0,0,0,0,0,0,0,0,0
ENSG00000275322,2,8,6,4,8,26,7,12,5
ENSG00000259375,125,150,57,22,119,49,6,17,53
ENSG00000259453,1,2,0,0,0,0,0,0,0
ENSG00000258483,0,0,0,0,0,0,0,0,0
ENSG00000259750,0,0,0,0,0,0,0,0,0
ENSG00000259670,15,3,3,2,11,4,0,0,5
ENSG00000258888,0,0,0,0,0,0,1,0,0
ENSG00000258761,38,114,179,185,65,106,130,110,175
ENSG00000259493,0,0,0,0,0,6,0,0,2
ENSG00000287000,0,0,2,0,0,0,0,0,0
ENSG00000259534,0,0,0,0,0,0,0,0,0
ENSG00000259573,0,0,0,0,0,0,0,0,0
ENSG00000258971,0,0,0,0,0,0,0,0,0
ENSG00000064726,1697,2734,2132,1716,1674,1535,1246,2817,3017
ENSG00000286917,0,0,0,0,0,0,0,0,0
ENSG00000259340,0,0,0,0,0,0,0,0,0
ENSG00000259664,6,0,0,0,0,4,0,0,0
ENSG00000259320,0,0,0,0,0,0,0,0,0
ENSG00000184254,293,183,432,650,367,177,224,85,118
ENSG00000258965,0,0,0,0,0,0,0,0,0
ENSG00000258931,4,0,0,0,0,0,0,1,0
ENSG00000278456,0,0,2,0,0,0,2,2,0
ENSG00000259767,0,1,1,0,0,2,2,1,9
ENSG00000273747,207,289,237,169,187,124,100,262,323
ENSG00000259555,16,2,8,10,17,6,2,10,4
ENSG00000230459,0,0,0,0,0,0,0,0,0
ENSG00000201241,0,0,0,0,0,0,0,0,0
ENSG00000278497,0,0,0,0,0,0,0,0,0
ENSG00000207289,0,0,0,0,0,0,0,0,0
ENSG00000277243,0,0,0,0,0,0,0,0,0
ENSG00000238478,0,0,0,0,0,0,0,0,0
ENSG00000265322,0,0,0,0,0,0,0,0,0
ENSG00000238489,0,0,0,0,0,0,0,0,0
ENSG00000266545,0,0,0,0,0,0,0,0,0
ENSG00000243059,0,0,0,0,0,0,0,0,0
ENSG00000275174,0,0,0,0,0,0,0,0,0
ENSG00000264902,0,0,0,0,0,0,0,0,0
ENSG00000200790,0,0,0,0,0,0,0,0,0
ENSG00000277841,0,0,0,0,0,0,0,0,0
ENSG00000273981,0,0,0,0,0,0,0,0,0
ENSG00000222123,0,0,0,0,0,0,0,0,0
ENSG00000266517,0,0,0,0,0,0,0,0,0
ENSG00000212604,0,0,0,0,0,0,0,0,0
ENSG00000265793,0,0,0,0,0,0,0,0,0
ENSG00000200326,0,0,0,0,0,0,0,0,0
ENSG00000276941,0,0,0,0,0,0,0,0,0
ENSG00000207191,0,0,1,0,0,0,0,0,0
ENSG00000200661,0,0,0,0,0,0,0,0,0
ENSG00000206609,0,0,0,0,0,0,0,0,0
ENSG00000206656,0,0,0,0,0,0,0,0,0
ENSG00000276314,0,0,0,0,0,0,0,0,0
ENSG00000276610,0,0,0,0,0,0,0,0,0
ENSG00000239014,0,0,0,0,0,0,0,0,0
ENSG00000274640,0,0,0,0,0,0,0,0,0
ENSG00000207063,0,0,0,0,0,0,0,0,0
ENSG00000207001,0,0,0,0,0,0,0,0,0
ENSG00000207014,0,0,0,0,0,0,0,0,0
ENSG00000275529,0,0,0,0,0,0,0,0,0
ENSG00000207442,0,0,0,0,0,0,0,0,0
ENSG00000207133,0,0,0,0,0,0,0,0,0
ENSG00000207093,0,0,0,0,0,0,0,0,0
ENSG00000206727,0,0,0,0,0,0,0,0,0
ENSG00000207197,0,0,0,0,0,0,0,0,0
ENSG00000207137,0,0,0,0,0,0,0,0,0
ENSG00000206621,0,0,0,0,0,0,0,0,0
ENSG00000207174,0,0,0,0,0,0,0,0,0
ENSG00000207263,0,0,0,0,0,0,0,0,0
ENSG00000206688,0,0,0,0,0,0,0,0,0
ENSG00000207460,0,0,0,0,0,0,0,0,0
ENSG00000278715,0,0,0,0,0,0,0,0,0
ENSG00000277785,0,0,0,0,0,0,0,0,0
ENSG00000275127,0,0,0,0,0,0,0,0,0
ENSG00000207375,0,0,0,0,0,0,0,0,0
ENSG00000207279,0,0,0,0,0,0,0,0,0
ENSG00000252326,0,0,0,0,0,0,0,0,0
ENSG00000251815,0,0,0,0,0,0,0,0,0
ENSG00000251896,0,0,0,0,0,0,0,0,0
ENSG00000278123,0,0,0,0,0,0,0,0,0
ENSG00000212415,0,0,0,0,0,0,0,0,0
ENSG00000265098,0,0,0,0,0,0,0,0,0
ENSG00000265102,0,1,0,0,0,0,0,1,0
ENSG00000200305,0,0,0,0,0,0,0,4,0
ENSG00000243871,0,1,0,0,0,0,0,0,0
ENSG00000201077,0,0,0,2,0,0,0,0,0
ENSG00000238456,0,0,0,0,0,0,0,0,0
ENSG00000223308,0,0,0,0,0,0,0,0,0
ENSG00000212424,0,0,0,0,0,0,0,0,0
ENSG00000222343,0,0,0,0,0,0,0,0,0
ENSG00000238819,0,0,0,0,0,0,0,0,0
ENSG00000201086,0,0,0,0,0,0,0,0,0
ENSG00000200605,0,0,0,0,0,0,0,0,0
ENSG00000207105,0,0,0,0,0,0,0,0,0
ENSG00000265942,0,0,0,0,0,0,0,0,0
ENSG00000200120,0,0,0,0,0,0,0,0,1
ENSG00000264210,0,0,0,0,0,0,0,0,0
ENSG00000243338,0,0,0,0,0,0,0,0,0
ENSG00000271819,0,2,0,0,3,0,0,0,4
ENSG00000284284,0,0,0,0,0,0,0,0,0
ENSG00000241175,0,0,0,0,0,0,0,0,0
ENSG00000252066,0,0,0,0,0,0,0,0,0
ENSG00000239703,0,0,0,0,0,0,0,0,0
ENSG00000199730,0,0,0,0,0,0,0,0,0
ENSG00000200318,0,0,0,0,0,0,0,0,0
ENSG00000212625,0,0,0,0,1,0,0,0,0
ENSG00000253030,5,2,0,0,2,0,0,0,0
ENSG00000200070,0,0,0,0,0,0,0,0,0
ENSG00000199512,0,0,0,0,0,0,0,0,0
ENSG00000200252,0,0,0,0,0,0,0,0,0
ENSG00000277413,0,0,0,0,0,0,0,0,0
ENSG00000276696,0,0,0,0,0,0,0,0,0
ENSG00000252217,0,0,0,0,0,0,0,0,0
ENSG00000200156,0,0,0,0,0,0,0,0,0
ENSG00000206625,0,0,0,0,0,0,0,0,0
ENSG00000200216,0,0,0,0,0,0,0,0,0
ENSG00000207965,0,0,0,0,0,0,0,0,0
ENSG00000278604,0,0,0,0,0,0,0,0,0
ENSG00000275411,0,0,1,0,0,0,0,0,0
ENSG00000207449,0,0,0,0,0,0,0,0,0
ENSG00000199580,0,0,0,0,0,0,0,0,0
ENSG00000222094,0,0,0,0,0,0,0,0,0
ENSG00000222139,0,0,0,0,0,0,0,0,0
ENSG00000264386,0,0,0,0,0,0,0,0,0
ENSG00000284059,0,0,0,0,0,0,0,0,0
ENSG00000207695,0,0,0,0,0,0,0,0,0
ENSG00000212374,0,0,0,0,0,0,0,0,0
ENSG00000200444,0,0,0,0,0,0,0,0,0
ENSG00000266449,0,0,0,0,0,0,0,0,0
ENSG00000201510,0,1,0,0,0,0,0,0,0
ENSG00000221634,0,0,0,6,0,0,1,0,0
ENSG00000221630,0,0,0,0,0,0,0,0,0
ENSG00000207150,0,0,0,0,0,0,0,0,0
ENSG00000202081,0,0,0,0,0,0,0,0,0
ENSG00000207703,0,0,0,0,0,0,0,0,0
ENSG00000283484,0,0,0,0,0,0,0,0,0
ENSG00000242863,0,0,0,0,0,0,0,0,0
ENSG00000251729,0,0,0,0,0,0,0,0,0
ENSG00000283888,0,0,0,0,0,0,0,0,0
ENSG00000222617,0,0,0,0,0,0,0,0,0
ENSG00000239197,0,0,2,0,0,1,0,5,0
ENSG00000274079,0,0,0,0,0,0,0,0,0
ENSG00000283372,0,0,0,0,0,0,0,0,0
ENSG00000222361,0,0,0,0,0,0,0,0,0
ENSG00000222076,0,0,0,0,0,0,0,0,0
ENSG00000166716,2116,2580,1803,1483,1619,1596,1461,2307,2325
ENSG00000259415,0,0,0,0,0,0,0,0,0
ENSG00000200991,0,0,0,0,0,0,0,0,0
ENSG00000207245,0,0,0,0,0,0,0,0,0
ENSG00000252277,0,0,0,0,0,0,0,0,0
ENSG00000279050,0,0,0,0,0,0,0,0,0
ENSG00000212428,0,0,0,0,1,0,0,0,2
ENSG00000270814,0,0,0,0,0,0,0,0,0
ENSG00000201831,0,0,0,0,0,0,0,0,0
ENSG00000199712,0,0,0,0,0,0,0,0,0
ENSG00000199970,0,0,0,0,0,0,0,0,0
ENSG00000200680,0,1,0,0,0,0,2,2,4
ENSG00000200503,0,0,0,0,0,0,0,0,0
ENSG00000200812,0,0,0,0,0,0,0,0,0
ENSG00000278089,0,0,0,0,0,0,0,0,0
ENSG00000200726,0,0,0,0,0,0,0,0,3
ENSG00000199782,0,0,0,0,0,0,0,0,0
ENSG00000201943,0,0,0,0,0,0,0,0,0
ENSG00000200486,0,0,0,0,0,0,0,0,0
ENSG00000199453,0,0,0,0,0,0,0,0,0
ENSG00000273835,0,0,0,0,0,0,0,0,0
ENSG00000199960,0,0,0,0,0,0,0,0,0
ENSG00000201679,0,0,0,0,0,0,0,0,1
ENSG00000200757,0,0,0,0,0,0,0,0,0
ENSG00000201482,0,0,0,0,0,0,0,0,0
ENSG00000200163,0,0,0,0,0,0,0,0,0
ENSG00000199968,0,0,0,0,0,0,0,0,0
ENSG00000201969,0,0,0,0,0,0,0,0,0
ENSG00000199833,0,0,0,0,0,0,0,0,0
ENSG00000201326,0,0,0,0,0,0,0,0,4
ENSG00000201331,0,0,0,0,0,0,0,2,0
ENSG00000200398,0,0,0,0,0,0,0,0,0
ENSG00000199489,0,1,0,0,0,0,0,0,1
ENSG00000275524,0,0,0,0,0,0,0,0,0
ENSG00000201300,0,0,0,0,0,0,0,0,0
ENSG00000200801,0,0,0,0,0,0,0,0,0
ENSG00000199704,0,0,0,0,0,0,0,0,0
ENSG00000200987,0,0,0,0,0,0,0,0,0
ENSG00000202188,0,0,0,0,0,0,0,0,0
ENSG00000200949,0,0,2,0,0,0,0,0,0
ENSG00000200593,0,0,0,0,0,0,0,0,0
ENSG00000199311,0,0,0,0,0,0,0,0,0
ENSG00000201992,0,0,0,0,0,0,0,0,0
ENSG00000202499,0,0,0,0,0,0,0,0,0
ENSG00000200638,0,0,0,0,0,0,0,0,0
ENSG00000201907,0,0,0,0,0,0,0,0,0
ENSG00000200564,0,0,0,0,0,0,0,0,0
ENSG00000272460,0,0,0,0,0,0,0,0,1
ENSG00000200478,0,0,0,1,0,0,1,0,0
ENSG00000201143,0,0,0,0,0,0,0,0,0
ENSG00000202373,0,2,0,0,0,0,0,0,1
ENSG00000202261,0,0,0,0,0,0,0,0,0
ENSG00000280234,11,308,16,105,66,113,13,118,302
ENSG00000212380,0,0,0,0,0,0,0,0,0
ENSG00000276844,0,0,0,0,0,0,0,0,0
ENSG00000212528,0,0,0,0,0,0,0,0,0
ENSG00000201634,0,0,0,0,0,0,0,0,0
ENSG00000239169,0,0,0,0,0,0,0,0,0
ENSG00000261529,0,2,1,0,0,4,0,6,12
ENSG00000274954,0,0,0,0,0,0,2,0,0
ENSG00000277677,0,0,0,0,0,0,0,0,0
ENSG00000259632,0,0,0,0,0,0,0,0,0
ENSG00000207484,0,0,0,0,0,0,0,0,0
ENSG00000259201,53,112,65,42,71,39,6,50,62
ENSG00000272337,0,0,0,0,2,0,0,0,0
ENSG00000259185,234,245,177,159,226,102,33,142,157
ENSG00000259556,151,7,13,45,27,52,20,16,32
ENSG00000166477,1010,855,630,629,449,644,526,841,722
ENSG00000138594,1867,1949,1414,1482,1876,894,637,1494,1412
ENSG00000237289,147,279,29,148,128,237,346,548,432
ENSG00000242866,36,56,20,37,27,21,28,58,65
ENSG00000222398,0,0,0,0,0,2,0,0,0
ENSG00000284772,0,0,0,0,0,0,0,0,0
ENSG00000206991,0,1,0,5,0,0,1,1,0
ENSG00000275601,11,5,0,5,2,0,7,0,2
ENSG00000224677,7,8,14,10,5,7,5,4,3
ENSG00000249839,9,26,6,16,17,21,7,10,25
ENSG00000223572,89,122,18,72,46,104,147,256,206
ENSG00000201136,2,2,0,3,4,2,2,2,0
ENSG00000206589,0,0,0,0,0,0,2,0,0
ENSG00000128886,12,23,22,18,31,6,3,7,14
ENSG00000262560,0,0,0,0,0,0,0,0,0
ENSG00000221792,7286,4886,6661,7355,5232,4763,5333,3234,3470
ENSG00000140259,1741,1350,931,1127,942,1052,950,1109,1193
ENSG00000074621,799,434,491,350,490,333,150,188,317
ENSG00000275638,36,17,33,26,15,11,11,29,8
ENSG00000174485,518,943,591,471,667,397,276,582,722
ENSG00000238311,0,0,1,0,0,0,0,0,0
ENSG00000264737,0,0,0,0,0,0,0,0,0
ENSG00000103769,5169,6612,3690,4430,4072,3904,3702,6409,5856
ENSG00000261544,0,0,0,0,0,0,0,0,0
ENSG00000259924,4,1,0,1,5,0,0,2,2
ENSG00000249271,0,0,0,0,0,0,0,0,0
ENSG00000283249,0,0,0,0,0,0,0,0,0
ENSG00000201084,0,0,0,0,0,0,0,0,0
ENSG00000279912,0,0,0,0,0,0,0,0,0
ENSG00000271078,0,0,0,0,0,0,0,0,0
ENSG00000207257,0,0,0,0,0,0,0,0,0
ENSG00000260211,0,4,0,2,1,0,51,84,94
ENSG00000260642,0,0,0,0,0,0,0,0,0
ENSG00000288627,0,0,0,0,0,0,0,0,0
ENSG00000261491,0,0,0,0,0,0,0,0,0
ENSG00000275776,0,0,0,1,0,0,0,0,0
ENSG00000215304,0,0,0,0,0,0,0,0,0
ENSG00000206987,0,0,0,0,0,0,0,0,0
ENSG00000261708,0,0,0,0,0,0,0,0,0
ENSG00000206127,2,12,2,16,13,2,4,22,37
ENSG00000274076,0,0,0,0,0,0,0,0,0
ENSG00000270789,0,0,0,0,0,0,1,1,0
ENSG00000261375,0,0,0,0,0,0,0,0,0
ENSG00000254912,0,0,0,0,0,0,0,0,2
ENSG00000223509,8,2,9,2,4,2,2,2,0
ENSG00000280359,0,0,0,0,0,0,0,0,0
ENSG00000259213,0,0,0,0,0,0,0,0,0
ENSG00000261244,0,0,0,0,0,0,0,0,0
ENSG00000242066,0,0,0,0,0,0,0,0,0
ENSG00000261403,0,0,0,0,0,0,0,0,0
ENSG00000259792,64,55,158,137,95,65,94,57,65
ENSG00000199633,0,2,0,0,0,0,0,0,0
ENSG00000136425,508,1269,215,731,585,722,1394,1963,1493
ENSG00000166411,687,1178,652,769,632,769,916,1653,1655
ENSG00000260988,0,0,2,2,2,0,2,2,0
ENSG00000242276,0,0,0,0,0,0,0,2,6
ENSG00000259781,1381,1052,648,814,603,639,427,886,1084
ENSG00000280038,0,5,1,4,4,9,0,0,2
ENSG00000259694,0,0,0,0,0,1,0,0,2
ENSG00000259726,0,14,0,4,3,0,4,0,10
ENSG00000278422,0,2,0,0,0,0,0,0,0
ENSG00000259633,0,0,0,0,0,0,0,0,0
ENSG00000259683,28,386,39,170,217,231,133,262,320
ENSG00000244056,3,38,4,12,25,13,8,12,19
ENSG00000259570,18,76,4,30,42,31,20,17,32
ENSG00000272887,0,0,0,0,0,0,0,0,0
ENSG00000259538,0,12,0,0,3,0,0,0,1
ENSG00000259774,0,6,0,0,0,1,1,6,5
ENSG00000278785,0,0,0,0,0,0,0,0,2
ENSG00000092470,316,47,40,26,44,22,7,17,14
ENSG00000200391,0,0,0,0,0,0,0,0,0
ENSG00000227973,13,4,6,7,0,0,7,2,6
ENSG00000067369,4582,10025,3772,5958,5289,5816,4133,8064,10044
ENSG00000156970,1187,277,332,286,293,367,83,56,156
ENSG00000233917,0,0,0,0,0,0,0,0,0
ENSG00000255192,245,0,9,0,0,0,4,1,1
ENSG00000137872,2259,4509,1567,2358,2600,2857,1473,3592,4494
ENSG00000170776,4324,4532,2642,3061,3850,2399,2204,3146,3748
ENSG00000137822,1745,3717,1544,2785,1908,2392,2352,3928,4178
ENSG00000166143,2,0,0,0,2,2,2,10,6
ENSG00000178718,1095,383,335,359,369,271,704,696,593
ENSG00000185823,2,6,0,6,0,0,0,0,2
ENSG00000129003,1169,2470,937,1034,1332,1001,474,1463,1825
ENSG00000173548,1576,902,1192,927,1117,770,483,403,481
ENSG00000166762,75,141,51,95,71,76,120,159,137
ENSG00000140262,3766,3061,3476,2315,2956,2309,1073,1575,1945
ENSG00000259358,0,0,0,0,0,0,0,0,0
ENSG00000277500,0,0,0,0,0,0,0,0,0
ENSG00000206849,0,0,0,0,0,0,0,0,0
ENSG00000175344,5,14,6,6,16,3,6,13,14
ENSG00000134153,1332,1639,2310,1617,1347,1349,1337,1624,1396
ENSG00000243094,3,0,0,2,6,4,0,2,6
ENSG00000182405,89,158,50,110,133,92,61,63,125
ENSG00000134152,498,309,322,352,344,189,173,342,415
ENSG00000128463,2248,1931,1509,1692,1319,1781,1613,1707,1589
ENSG00000259468,28,41,9,3,26,13,5,22,42
ENSG00000207091,0,0,0,0,0,0,0,0,0
ENSG00000184507,9,0,2,0,1,1,0,0,5
ENSG00000259904,0,2,0,0,2,4,0,0,1
ENSG00000221649,0,0,0,0,0,0,0,0,0
ENSG00000260639,0,0,0,0,0,0,0,0,0
ENSG00000261081,0,0,0,0,0,0,0,0,0
ENSG00000279092,40,11,19,15,31,9,21,11,23
ENSG00000260275,0,0,0,0,0,0,0,0,0
ENSG00000260123,0,0,0,0,0,0,2,0,0
ENSG00000261407,0,1,0,0,0,4,2,4,0
ENSG00000140526,2266,8522,2866,5083,4362,5552,2673,3766,8508
ENSG00000239151,0,0,0,0,0,0,0,0,0
ENSG00000259699,0,0,0,0,0,0,0,0,0
ENSG00000259948,516,1194,596,1364,656,1076,891,881,1488
ENSG00000140522,38,0,0,1,2,0,0,0,0
ENSG00000275101,0,0,0,0,0,0,0,0,0
ENSG00000261441,9,3,8,4,4,15,4,4,2
ENSG00000279708,0,0,0,0,0,0,0,6,2
ENSG00000287717,0,0,0,0,0,0,0,0,0
ENSG00000284329,0,0,0,0,0,0,0,0,0
ENSG00000140199,1137,1381,856,907,1000,860,576,1217,1283
ENSG00000259539,2,9,6,4,6,7,12,10,22
ENSG00000259519,2,4,0,8,2,5,8,1,2
ENSG00000259932,0,7,0,0,0,1,0,0,9
ENSG00000260035,0,1,0,8,1,2,1,6,4
ENSG00000279014,0,0,0,0,0,0,0,0,0
ENSG00000261709,0,0,0,0,0,0,0,0,0
ENSG00000259338,0,0,0,0,0,0,0,0,0
ENSG00000259520,26,18,20,38,16,37,7,40,30
ENSG00000137860,14,14,2,2,9,0,5,12,0
ENSG00000285597,0,0,0,0,0,0,0,4,0
ENSG00000235390,0,0,0,0,0,0,0,0,0
ENSG00000259433,0,0,0,0,0,0,0,0,0
ENSG00000238941,0,0,0,0,0,0,0,0,0
ENSG00000171766,289,255,201,294,279,251,243,245,366
ENSG00000275672,0,8,0,4,0,2,0,0,4
ENSG00000171763,535,388,334,303,292,300,290,415,388
ENSG00000259342,8,2,0,0,2,0,7,0,2
